 4.90000000e+02 -6.94513475e-02  4.90000000e+02 -1.52792964e-02  4.90000000e+02 -2.00000000e+00 
 4.95000000e+02 -7.01880292e-02  4.95000000e+02 -1.54413664e-02  4.95000000e+02 -2.00000000e+00 
 5.00000000e+02 -7.09302438e-02  5.00000000e+02 -1.56046536e-02  5.00000000e+02 -2.00000000e+00 
 0.00000000e+00 -0.00000000e+00  0.00000000e+00 -5.81395349e-28  0.00000000e+00 -1.00000000e+00 
 5.00000000e+00 -8.01330172e-03  5.00000000e+00 -7.93915497e-03  5.00000000e+00 -1.00000000e+00 
 1.00000000e+01 -2.18141027e-02  1.00000000e+01 -1.11467524e-02  1.00000000e+01 -1.00000000e+00 
 1.50000000e+01 -3.07970975e-02  1.50000000e+01 -1.11980852e-02  1.50000000e+01 -1.00000000e+00 
 2.00000000e+01 -3.61877076e-02  2.00000000e+01 -1.07933030e-02  2.00000000e+01 -1.00000000e+00 
 2.50000000e+01 -3.94725452e-02  2.50000000e+01 -1.04488858e-02  2.50000000e+01 -1.00000000e+00 
 3.00000000e+01 -4.15073904e-02  3.00000000e+01 -1.02190302e-02  3.00000000e+01 -1.00000000e+00 
 3.50000000e+01 -4.27965815e-02  3.50000000e+01 -1.00815406e-02  3.50000000e+01 -1.00000000e+00 
 4.00000000e+01 -4.36342061e-02  4.00000000e+01 -1.00065749e-02  4.00000000e+01 -1.00000000e+00 
 4.50000000e+01 -4.41952387e-02  4.50000000e+01 -9.97119258e-03  4.50000000e+01 -1.00000000e+00 
 5.00000000e+01 -4.45851946e-02  5.00000000e+01 -9.95996810e-03  5.00000000e+01 -1.00000000e+00 
 5.50000000e+01 -4.48684254e-02  5.50000000e+01 -9.96311331e-03  5.50000000e+01 -1.00000000e+00 
 6.00000000e+01 -4.51130119e-02  6.00000000e+01 -9.97120544e-03  6.00000000e+01 -1.00000000e+00 
 6.50000000e+01 -4.52765178e-02  6.50000000e+01 -9.98900488e-03  6.50000000e+01 -1.00000000e+00 
 7.00000000e+01 -4.54173435e-02  7.00000000e+01 -1.00089436e-02  7.00000000e+01 -1.00000000e+00 
 7.50000000e+01 -4.55443293e-02  7.50000000e+01 -1.00301658e-02  7.50000000e+01 -1.00000000e+00 
 8.00000000e+01 -4.56634434e-02  8.00000000e+01 -1.00522886e-02  8.00000000e+01 -1.00000000e+00 
 8.50000000e+01 -4.57788807e-02  8.50000000e+01 -1.00752029e-02  8.50000000e+01 -1.00000000e+00 
 9.00000000e+01 -4.58937022e-02  9.00000000e+01 -1.00989549e-02  9.00000000e+01 -1.00000000e+00 
 9.50000000e+01 -4.60102245e-02  9.50000000e+01 -1.01236725e-02  9.50000000e+01 -1.00000000e+00 
 1.00000000e+02 -4.61302597e-02  1.00000000e+02 -1.01495226e-02  1.00000000e+02 -1.00000000e+00 
 1.05000000e+02 -4.62552628e-02  1.05000000e+02 -1.01766842e-02  1.05000000e+02 -1.00000000e+00 
 1.10000000e+02 -4.63864252e-02  1.10000000e+02 -1.02053338e-02  1.10000000e+02 -1.00000000e+00 
 1.15000000e+02 -4.65247344e-02  1.15000000e+02 -1.02356364e-02  1.15000000e+02 -1.00000000e+00 
 1.20000000e+02 -4.66710138e-02  1.20000000e+02 -1.02677416e-02  1.20000000e+02 -1.00000000e+00 
 1.25000000e+02 -4.68259506e-02  1.25000000e+02 -1.03017813e-02  1.25000000e+02 -1.00000000e+00 
 1.30000000e+02 -4.69901161e-02  1.30000000e+02 -1.03378695e-02  1.30000000e+02 -1.00000000e+00 
 1.35000000e+02 -4.71639812e-02  1.35000000e+02 -1.03761026e-02  1.35000000e+02 -1.00000000e+00 
 1.40000000e+02 -4.73479295e-02  1.40000000e+02 -1.04165608e-02  1.40000000e+02 -1.00000000e+00 
 1.45000000e+02 -4.75422679e-02  1.45000000e+02 -1.04593089e-02  1.45000000e+02 -1.00000000e+00 
 1.50000000e+02 -4.77472360e-02  1.50000000e+02 -1.05043980e-02  1.50000000e+02 -1.00000000e+00 
 1.55000000e+02 -4.79630144e-02  1.55000000e+02 -1.05518669e-02  1.55000000e+02 -1.00000000e+00 
 1.60000000e+02 -4.81897323e-02  1.60000000e+02 -1.06017433e-02  1.60000000e+02 -1.00000000e+00 
 1.65000000e+02 -4.84274738e-02  1.65000000e+02 -1.06540456e-02  1.65000000e+02 -1.00000000e+00 
 1.70000000e+02 -4.86762842e-02  1.70000000e+02 -1.07087834e-02  1.70000000e+02 -1.00000000e+00 
 1.75000000e+02 -4.89361754e-02  1.75000000e+02 -1.07659591e-02  1.75000000e+02 -1.00000000e+00 
 1.80000000e+02 -4.92071303e-02  1.80000000e+02 -1.08255690e-02  1.80000000e+02 -1.00000000e+00 
 1.85000000e+02 -4.94891077e-02  1.85000000e+02 -1.08876039e-02  1.85000000e+02 -1.00000000e+00 
 1.90000000e+02 -4.97820457e-02  1.90000000e+02 -1.09520502e-02  1.90000000e+02 -1.00000000e+00 
 1.95000000e+02 -5.00858650e-02  1.95000000e+02 -1.10188904e-02  1.95000000e+02 -1.00000000e+00 
 2.00000000e+02 -5.04004724e-02  2.00000000e+02 -1.10881040e-02  2.00000000e+02 -1.00000000e+00 
 2.05000000e+02 -5.07257629e-02  2.05000000e+02 -1.11596679e-02  2.05000000e+02 -1.00000000e+00 
 2.10000000e+02 -5.10616222e-02  2.10000000e+02 -1.12335569e-02  2.10000000e+02 -1.00000000e+00 
 2.15000000e+02 -5.14079288e-02  2.15000000e+02 -1.13097444e-02  2.15000000e+02 -1.00000000e+00 
 2.20000000e+02 -5.17645556e-02  2.20000000e+02 -1.13882022e-02  2.20000000e+02 -1.00000000e+00 
 2.25000000e+02 -5.21313713e-02  2.25000000e+02 -1.14689017e-02  2.25000000e+02 -1.00000000e+00 
 2.30000000e+02 -5.25082420e-02  2.30000000e+02 -1.15518132e-02  2.30000000e+02 -1.00000000e+00 
 2.35000000e+02 -5.28950319e-02  2.35000000e+02 -1.16369070e-02  2.35000000e+02 -1.00000000e+00 
 2.40000000e+02 -5.32916046e-02  2.40000000e+02 -1.17241530e-02  2.40000000e+02 -1.00000000e+00 
 2.45000000e+02 -5.36978238e-02  2.45000000e+02 -1.18135212e-02  2.45000000e+02 -1.00000000e+00 
 2.50000000e+02 -5.41135539e-02  2.50000000e+02 -1.19049819e-02  2.50000000e+02 -1.00000000e+00 
 2.55000000e+02 -5.45386604e-02  2.55000000e+02 -1.19985053e-02  2.55000000e+02 -1.00000000e+00 
 2.60000000e+02 -5.49730108e-02  2.60000000e+02 -1.20940624e-02  2.60000000e+02 -1.00000000e+00 
 2.65000000e+02 -5.54164745e-02  2.65000000e+02 -1.21916244e-02  2.65000000e+02 -1.00000000e+00 
 2.70000000e+02 -5.58689236e-02  2.70000000e+02 -1.22911632e-02  2.70000000e+02 -1.00000000e+00 
 2.75000000e+02 -5.63302326e-02  2.75000000e+02 -1.23926512e-02  2.75000000e+02 -1.00000000e+00 
 2.80000000e+02 -5.68002791e-02  2.80000000e+02 -1.24960614e-02  2.80000000e+02 -1.00000000e+00 
 2.85000000e+02 -5.72789436e-02  2.85000000e+02 -1.26013676e-02  2.85000000e+02 -1.00000000e+00 
 2.90000000e+02 -5.77661096e-02  2.90000000e+02 -1.27085441e-02  2.90000000e+02 -1.00000000e+00 
 2.95000000e+02 -5.82616641e-02  2.95000000e+02 -1.28175661e-02  2.95000000e+02 -1.00000000e+00 
 3.00000000e+02 -5.87654970e-02  3.00000000e+02 -1.29284093e-02  3.00000000e+02 -1.00000000e+00 
 3.05000000e+02 -5.92775018e-02  3.05000000e+02 -1.30410504e-02  3.05000000e+02 -1.00000000e+00 
 3.10000000e+02 -5.97975748e-02  3.10000000e+02 -1.31554665e-02  3.10000000e+02 -1.00000000e+00 
 3.15000000e+02 -6.03256161e-02  3.15000000e+02 -1.32716355e-02  3.15000000e+02 -1.00000000e+00 
 3.20000000e+02 -6.08615284e-02  3.20000000e+02 -1.33895362e-02  3.20000000e+02 -1.00000000e+00 
 3.25000000e+02 -6.14052179e-02  3.25000000e+02 -1.35091479e-02  3.25000000e+02 -1.00000000e+00 
 3.30000000e+02 -6.19565939e-02  3.30000000e+02 -1.36304507e-02  3.30000000e+02 -1.00000000e+00 
 3.35000000e+02 -6.25155687e-02  3.35000000e+02 -1.37534251e-02  3.35000000e+02 -1.00000000e+00 
 3.40000000e+02 -6.30820573e-02  3.40000000e+02 -1.38780526e-02  3.40000000e+02 -1.00000000e+00 
 3.45000000e+02 -6.36559780e-02  3.45000000e+02 -1.40043152e-02  3.45000000e+02 -1.00000000e+00 
 3.50000000e+02 -6.42372517e-02  3.50000000e+02 -1.41321954e-02  3.50000000e+02 -1.00000000e+00 
 3.55000000e+02 -6.48258021e-02  3.55000000e+02 -1.42616765e-02  3.55000000e+02 -1.00000000e+00 
 3.60000000e+02 -6.54215554e-02  3.60000000e+02 -1.43927422e-02  3.60000000e+02 -1.00000000e+00 
 3.65000000e+02 -6.60244406e-02  3.65000000e+02 -1.45253769e-02  3.65000000e+02 -1.00000000e+00 
 3.70000000e+02 -6.66343890e-02  3.70000000e+02 -1.46595656e-02  3.70000000e+02 -1.00000000e+00 
 3.75000000e+02 -6.72513345e-02  3.75000000e+02 -1.47952936e-02  3.75000000e+02 -1.00000000e+00 
 3.80000000e+02 -6.78752132e-02  3.80000000e+02 -1.49325469e-02  3.80000000e+02 -1.00000000e+00 
 3.85000000e+02 -6.85059635e-02  3.85000000e+02 -1.50713120e-02  3.85000000e+02 -1.00000000e+00 
 3.90000000e+02 -6.91435259e-02  3.90000000e+02 -1.52115757e-02  3.90000000e+02 -1.00000000e+00 
 3.95000000e+02 -6.97878431e-02  3.95000000e+02 -1.53533255e-02  3.95000000e+02 -1.00000000e+00 
 4.00000000e+02 -7.04388598e-02  4.00000000e+02 -1.54965491e-02  4.00000000e+02 -1.00000000e+00 
 4.05000000e+02 -7.10965225e-02  4.05000000e+02 -1.56412350e-02  4.05000000e+02 -1.00000000e+00 
 4.10000000e+02 -7.17607799e-02  4.10000000e+02 -1.57873716e-02  4.10000000e+02 -1.00000000e+00 
 4.15000000e+02 -7.24315822e-02  4.15000000e+02 -1.59349481e-02  4.15000000e+02 -1.00000000e+00 
 4.20000000e+02 -7.31088815e-02  4.20000000e+02 -1.60839539e-02  4.20000000e+02 -1.00000000e+00 
 4.25000000e+02 -7.37926314e-02  4.25000000e+02 -1.62343789e-02  4.25000000e+02 -1.00000000e+00 
 4.30000000e+02 -7.44827874e-02  4.30000000e+02 -1.63862132e-02  4.30000000e+02 -1.00000000e+00 
 4.35000000e+02 -7.51793064e-02  4.35000000e+02 -1.65394474e-02  4.35000000e+02 -1.00000000e+00 
 4.40000000e+02 -7.58821466e-02  4.40000000e+02 -1.66940722e-02  4.40000000e+02 -1.00000000e+00 
 4.45000000e+02 -7.65912680e-02  4.45000000e+02 -1.68500790e-02  4.45000000e+02 -1.00000000e+00 
 4.50000000e+02 -7.73066317e-02  4.50000000e+02 -1.70074590e-02  4.50000000e+02 -1.00000000e+00 
 4.55000000e+02 -7.80282002e-02  4.55000000e+02 -1.71662041e-02  4.55000000e+02 -1.00000000e+00 
 4.60000000e+02 -7.87559375e-02  4.60000000e+02 -1.73263062e-02  4.60000000e+02 -1.00000000e+00 
 4.65000000e+02 -7.94898084e-02  4.65000000e+02 -1.74877579e-02  4.65000000e+02 -1.00000000e+00 
 4.70000000e+02 -8.02297793e-02  4.70000000e+02 -1.76505514e-02  4.70000000e+02 -1.00000000e+00 
 4.75000000e+02 -8.09758175e-02  4.75000000e+02 -1.78146798e-02  4.75000000e+02 -1.00000000e+00 
 4.80000000e+02 -8.17278913e-02  4.80000000e+02 -1.79801361e-02  4.80000000e+02 -1.00000000e+00 
 4.85000000e+02 -8.24859705e-02  4.85000000e+02 -1.81469135e-02  4.85000000e+02 -1.00000000e+00 
 4.90000000e+02 -8.32500254e-02  4.90000000e+02 -1.83150056e-02  4.90000000e+02 -1.00000000e+00 
 4.95000000e+02 -8.40200275e-02  4.95000000e+02 -1.84844060e-02  4.95000000e+02 -1.00000000e+00 
 5.00000000e+02 -8.47959492e-02  5.00000000e+02 -1.86551088e-02  5.00000000e+02 -1.00000000e+00 
 0.00000000e+00 -0.00000000e+00  0.00000000e+00 -5.81395349e-28  0.00000000e+00  0.00000000e+00 
 5.00000000e+00 -1.08031142e-02  5.00000000e+00 -1.07031535e-02  5.00000000e+00  0.00000000e+00 
 1.00000000e+01 -2.94033961e-02  1.00000000e+01 -1.50247930e-02  1.00000000e+01  0.00000000e+00 
 1.50000000e+01 -4.15031855e-02  1.50000000e+01 -1.50909093e-02  1.50000000e+01  0.00000000e+00 
 2.00000000e+01 -4.87573841e-02  2.00000000e+01 -1.45423199e-02  2.00000000e+01  0.00000000e+00 
 2.50000000e+01 -5.31717141e-02  2.50000000e+01 -1.40752304e-02  2.50000000e+01  0.00000000e+00 
 3.00000000e+01 -5.59005863e-02  3.00000000e+01 -1.37626041e-02  3.00000000e+01  0.00000000e+00 
 3.50000000e+01 -5.76242107e-02  3.50000000e+01 -1.35744679e-02  3.50000000e+01  0.00000000e+00 
 4.00000000e+01 -5.87391411e-02  4.00000000e+01 -1.34705697e-02  4.00000000e+01  0.00000000e+00 
 4.50000000e+01 -5.94812250e-02  4.50000000e+01 -1.34199694e-02  4.50000000e+01  0.00000000e+00 
 5.00000000e+01 -5.99925667e-02  5.00000000e+01 -1.34018491e-02  5.00000000e+01  0.00000000e+00 
 5.50000000e+01 -6.03596737e-02  5.50000000e+01 -1.34029724e-02  5.50000000e+01  0.00000000e+00 
 6.00000000e+01 -6.06743980e-02  6.00000000e+01 -1.34106813e-02  6.00000000e+01  0.00000000e+00 
 6.50000000e+01 -6.08784942e-02  6.50000000e+01 -1.34311374e-02  6.50000000e+01  0.00000000e+00 
 7.00000000e+01 -6.10504174e-02  7.00000000e+01 -1.34541089e-02  7.00000000e+01  0.00000000e+00 
 7.50000000e+01 -6.12015446e-02  7.50000000e+01 -1.34783287e-02  7.50000000e+01  0.00000000e+00 
 8.00000000e+01 -6.13393793e-02  8.00000000e+01 -1.35031648e-02  8.00000000e+01  0.00000000e+00 
 8.50000000e+01 -6.14690579e-02  8.50000000e+01 -1.35283591e-02  8.50000000e+01  0.00000000e+00 
 9.00000000e+01 -6.15942323e-02  9.00000000e+01 -1.35538707e-02  9.00000000e+01  0.00000000e+00 
 9.50000000e+01 -6.17176089e-02  9.50000000e+01 -1.35797819e-02  9.50000000e+01  0.00000000e+00 
 1.00000000e+02 -6.18412793e-02  1.00000000e+02 -1.36062410e-02  1.00000000e+02  0.00000000e+00 
 1.05000000e+02 -6.19669223e-02  1.05000000e+02 -1.36334277e-02  1.05000000e+02  0.00000000e+00 
 1.10000000e+02 -6.20959291e-02  1.10000000e+02 -1.36615328e-02  1.10000000e+02  0.00000000e+00 
 1.15000000e+02 -6.22294796e-02  1.15000000e+02 -1.36907459e-02  1.15000000e+02  0.00000000e+00 
 1.20000000e+02 -6.23685912e-02  1.20000000e+02 -1.37212484e-02  1.20000000e+02  0.00000000e+00 
 1.25000000e+02 -6.25141495e-02  1.25000000e+02 -1.37532091e-02  1.25000000e+02  0.00000000e+00 
 1.30000000e+02 -6.26669291e-02  1.30000000e+02 -1.37867829e-02  1.30000000e+02  0.00000000e+00 
 1.35000000e+02 -6.28276072e-02  1.35000000e+02 -1.38221092e-02  1.35000000e+02  0.00000000e+00 
 1.40000000e+02 -6.29967752e-02  1.40000000e+02 -1.38593122e-02  1.40000000e+02  0.00000000e+00 
 1.45000000e+02 -6.31749462e-02  1.45000000e+02 -1.38985013e-02  1.45000000e+02  0.00000000e+00 
 1.50000000e+02 -6.33625627e-02  1.50000000e+02 -1.39397718e-02  1.50000000e+02  0.00000000e+00 
 1.55000000e+02 -6.35600024e-02  1.55000000e+02 -1.39832054e-02  1.55000000e+02  0.00000000e+00 
 1.60000000e+02 -6.37675841e-02  1.60000000e+02 -1.40288715e-02  1.60000000e+02  0.00000000e+00 
 1.65000000e+02 -6.39855730e-02  1.65000000e+02 -1.40768279e-02  1.65000000e+02  0.00000000e+00 
 1.70000000e+02 -6.42141856e-02  1.70000000e+02 -1.41271219e-02  1.70000000e+02  0.00000000e+00 
 1.75000000e+02 -6.44535946e-02  1.75000000e+02 -1.41797915e-02  1.75000000e+02  0.00000000e+00 
 1.80000000e+02 -6.47039327e-02  1.80000000e+02 -1.42348656e-02  1.80000000e+02  0.00000000e+00 
 1.85000000e+02 -6.49652974e-02  1.85000000e+02 -1.42923657e-02  1.85000000e+02  0.00000000e+00 
 1.90000000e+02 -6.52377544e-02  1.90000000e+02 -1.43523061e-02  1.90000000e+02  0.00000000e+00 
 1.95000000e+02 -6.55213413e-02  1.95000000e+02 -1.44146952e-02  1.95000000e+02  0.00000000e+00 
 2.00000000e+02 -6.58160708e-02  2.00000000e+02 -1.44795356e-02  2.00000000e+02  0.00000000e+00 
 2.05000000e+02 -6.61219339e-02  2.05000000e+02 -1.45468255e-02  2.05000000e+02  0.00000000e+00 
 2.10000000e+02 -6.64389024e-02  2.10000000e+02 -1.46165585e-02  2.10000000e+02  0.00000000e+00 
 2.15000000e+02 -6.67669315e-02  2.15000000e+02 -1.46887249e-02  2.15000000e+02  0.00000000e+00 
 2.20000000e+02 -6.71059622e-02  2.20000000e+02 -1.47633117e-02  2.20000000e+02  0.00000000e+00 
 2.25000000e+02 -6.74559233e-02  2.25000000e+02 -1.48403031e-02  2.25000000e+02  0.00000000e+00 
 2.30000000e+02 -6.78167332e-02  2.30000000e+02 -1.49196813e-02  2.30000000e+02  0.00000000e+00 
 2.35000000e+02 -6.81883015e-02  2.35000000e+02 -1.50014263e-02  2.35000000e+02  0.00000000e+00 
 2.40000000e+02 -6.85705306e-02  2.40000000e+02 -1.50855167e-02  2.40000000e+02  0.00000000e+00 
 2.45000000e+02 -6.89633170e-02  2.45000000e+02 -1.51719297e-02  2.45000000e+02  0.00000000e+00 
 2.50000000e+02 -6.93665525e-02  2.50000000e+02 -1.52606416e-02  2.50000000e+02  0.00000000e+00 
 2.55000000e+02 -6.97801252e-02  2.55000000e+02 -1.53516276e-02  2.55000000e+02  0.00000000e+00 
 2.60000000e+02 -7.02039204e-02  2.60000000e+02 -1.54448625e-02  2.60000000e+02  0.00000000e+00 
 2.65000000e+02 -7.06378213e-02  2.65000000e+02 -1.55403207e-02  2.65000000e+02  0.00000000e+00 
 2.70000000e+02 -7.10817100e-02  2.70000000e+02 -1.56379762e-02  2.70000000e+02  0.00000000e+00 
 2.75000000e+02 -7.15354679e-02  2.75000000e+02 -1.57378029e-02  2.75000000e+02  0.00000000e+00 
 2.80000000e+02 -7.19989763e-02  2.80000000e+02 -1.58397748e-02  2.80000000e+02  0.00000000e+00 
 2.85000000e+02 -7.24721166e-02  2.85000000e+02 -1.59438657e-02  2.85000000e+02  0.00000000e+00 
 2.90000000e+02 -7.29547712e-02  2.90000000e+02 -1.60500497e-02  2.90000000e+02  0.00000000e+00 
 2.95000000e+02 -7.34468236e-02  2.95000000e+02 -1.61583012e-02  2.95000000e+02  0.00000000e+00 
 3.00000000e+02 -7.39481583e-02  3.00000000e+02 -1.62685948e-02  3.00000000e+02  0.00000000e+00 
 3.05000000e+02 -7.44586617e-02  3.05000000e+02 -1.63809056e-02  3.05000000e+02  0.00000000e+00 
 3.10000000e+02 -7.49782220e-02  3.10000000e+02 -1.64952088e-02  3.10000000e+02  0.00000000e+00 
 3.15000000e+02 -7.55067292e-02  3.15000000e+02 -1.66114804e-02  3.15000000e+02  0.00000000e+00 
 3.20000000e+02 -7.60440756e-02  3.20000000e+02 -1.67296966e-02  3.20000000e+02  0.00000000e+00 
 3.25000000e+02 -7.65901554e-02  3.25000000e+02 -1.68498342e-02  3.25000000e+02  0.00000000e+00 
 3.30000000e+02 -7.71448653e-02  3.30000000e+02 -1.69718704e-02  3.30000000e+02  0.00000000e+00 
 3.35000000e+02 -7.77081045e-02  3.35000000e+02 -1.70957830e-02  3.35000000e+02  0.00000000e+00 
 3.40000000e+02 -7.82797742e-02  3.40000000e+02 -1.72215503e-02  3.40000000e+02  0.00000000e+00 
 3.45000000e+02 -7.88597784e-02  3.45000000e+02 -1.73491512e-02  3.45000000e+02  0.00000000e+00 
 3.50000000e+02 -7.94480232e-02  3.50000000e+02 -1.74785651e-02  3.50000000e+02  0.00000000e+00 
 3.55000000e+02 -8.00444175e-02  3.55000000e+02 -1.76097718e-02  3.55000000e+02  0.00000000e+00 
 3.60000000e+02 -8.06488723e-02  3.60000000e+02 -1.77427519e-02  3.60000000e+02  0.00000000e+00 
 3.65000000e+02 -8.12613013e-02  3.65000000e+02 -1.78774863e-02  3.65000000e+02  0.00000000e+00 
 3.70000000e+02 -8.18816203e-02  3.70000000e+02 -1.80139565e-02  3.70000000e+02  0.00000000e+00 
 3.75000000e+02 -8.25097477e-02  3.75000000e+02 -1.81521445e-02  3.75000000e+02  0.00000000e+00 
 3.80000000e+02 -8.31456042e-02  3.80000000e+02 -1.82920329e-02  3.80000000e+02  0.00000000e+00 
 3.85000000e+02 -8.37891125e-02  3.85000000e+02 -1.84336048e-02  3.85000000e+02  0.00000000e+00 
 3.90000000e+02 -8.44401980e-02  3.90000000e+02 -1.85768436e-02  3.90000000e+02  0.00000000e+00 
 3.95000000e+02 -8.50987879e-02  3.95000000e+02 -1.87217333e-02  3.95000000e+02  0.00000000e+00 
 4.00000000e+02 -8.57648119e-02  4.00000000e+02 -1.88682586e-02  4.00000000e+02  0.00000000e+00 
 4.05000000e+02 -8.64382014e-02  4.05000000e+02 -1.90164043e-02  4.05000000e+02  0.00000000e+00 
 4.10000000e+02 -8.71188901e-02  4.10000000e+02 -1.91661558e-02  4.10000000e+02  0.00000000e+00 
 4.15000000e+02 -8.78068138e-02  4.15000000e+02 -1.93174990e-02  4.15000000e+02  0.00000000e+00 
 4.20000000e+02 -8.85019099e-02  4.20000000e+02 -1.94704202e-02  4.20000000e+02  0.00000000e+00 
 4.25000000e+02 -8.92041181e-02  4.25000000e+02 -1.96249060e-02  4.25000000e+02  0.00000000e+00 
 4.30000000e+02 -8.99133795e-02  4.30000000e+02 -1.97809435e-02  4.30000000e+02  0.00000000e+00 
 4.35000000e+02 -9.06296374e-02  4.35000000e+02 -1.99385202e-02  4.35000000e+02  0.00000000e+00 
 4.40000000e+02 -9.13528365e-02  4.40000000e+02 -2.00976240e-02  4.40000000e+02  0.00000000e+00 
 4.45000000e+02 -9.20829234e-02  4.45000000e+02 -2.02582432e-02  4.45000000e+02  0.00000000e+00 
 4.50000000e+02 -9.28198463e-02  4.50000000e+02 -2.04203662e-02  4.50000000e+02  0.00000000e+00 
 4.55000000e+02 -9.35635548e-02  4.55000000e+02 -2.05839821e-02  4.55000000e+02  0.00000000e+00 
 4.60000000e+02 -9.43140003e-02  4.60000000e+02 -2.07490801e-02  4.60000000e+02  0.00000000e+00 
 4.65000000e+02 -9.50711355e-02  4.65000000e+02 -2.09156498e-02  4.65000000e+02  0.00000000e+00 
 4.70000000e+02 -9.58349146e-02  4.70000000e+02 -2.10836812e-02  4.70000000e+02  0.00000000e+00 
 4.75000000e+02 -9.66052932e-02  4.75000000e+02 -2.12531645e-02  4.75000000e+02  0.00000000e+00 
 4.80000000e+02 -9.73822282e-02  4.80000000e+02 -2.14240902e-02  4.80000000e+02  0.00000000e+00 
 4.85000000e+02 -9.81656779e-02  4.85000000e+02 -2.15964491e-02  4.85000000e+02  0.00000000e+00 
 4.90000000e+02 -9.89556018e-02  4.90000000e+02 -2.17702324e-02  4.90000000e+02  0.00000000e+00 
 4.95000000e+02 -9.97519605e-02  4.95000000e+02 -2.19454313e-02  4.95000000e+02  0.00000000e+00 
 5.00000000e+02 -1.00554716e-01  5.00000000e+02 -2.21220375e-02  5.00000000e+02  0.00000000e+00 
